Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
66 42952 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9596e+22 4 500000000000000000000 41286 10 1e+21 2 9.751329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 2.4122666666666665e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 2.515513095238095e+21 0 1.1353472305472306e+21 0 951213425463425500000 0 1.3199014901764902e+21 0 1.348928726828727e+21
67 42977 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9588e+22 4 500000000000000000000 41286 10 1e+21 2 9.743829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 2.3722666666666665e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.536679761904762e+21 0 1.1406805638805638e+21 0 959046758796758700000 0 1.3272348235098235e+21 0 1.35626206016206e+21
68 43002 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9584e+22 4 500000000000000000000 41286 10 1e+21 2 9.738829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 2.3322666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.5553464285714286e+21 0 1.1505138972138972e+21 0 964380092130092100000 0 1.336568156843157e+21 0 1.3635953934953934e+21
69 43027 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9576e+22 4 500000000000000000000 41286 10 1e+21 2 9.736329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 2.2922666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.5765130952380955e+21 0 1.1578472305472306e+21 0 969713425463425500000 0 1.3439014901764902e+21 0 1.370928726828727e+21
70 43052 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.957e+22 4 500000000000000000000 41286 10 1e+21 2 9.733829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 2.2522666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 2.595179761904762e+21 0 1.1631805638805638e+21 0 975046758796758700000 0 1.3512348235098235e+21 0 1.3807620601620603e+21
71 43077 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9566e+22 4 500000000000000000000 41286 10 1e+21 2 9.731329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 2.2122666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 2.6138464285714285e+21 0 1.1730138972138972e+21 0 982880092130092100000 0 1.360568156843157e+21 0 1.3900953934953935e+21
72 43102 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9556e+22 4 500000000000000000000 41286 10 1e+21 2 9.726329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 2.1722666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 0 2.6325130952380955e+21 0 1.1808472305472305e+21 0 993213425463425500000 0 1.3679014901764902e+21 0 1.3974287268287267e+21
73 43127 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9552e+22 4 500000000000000000000 41286 10 1e+21 2 9.718829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 2.1322666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.653679761904762e+21 0 1.188180563880564e+21 0 1.0010467587967587e+21 0 1.3752348235098235e+21 0 1.4047620601620603e+21
74 43152 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9546e+22 4 500000000000000000000 41286 10 1e+21 2 9.713829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 2.0922666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 2.6723464285714283e+21 0 1.1980138972138973e+21 0 1.0063800921300921e+21 0 1.382568156843157e+21 0 1.4140953934953935e+21
75 43177 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9538e+22 4 500000000000000000000 41286 10 1e+21 2 9.711329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 2.0522666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 2.693513095238095e+21 0 1.2033472305472306e+21 0 1.0117134254634255e+21 0 1.3899014901764902e+21 0 1.4214287268287267e+21
76 43202 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9534e+22 4 500000000000000000000 41286 10 1e+21 2 9.708829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 2.0122666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 2.7121797619047617e+21 0 1.2106805638805638e+21 0 1.0170467587967587e+21 0 1.3992348235098235e+21 0 1.43126206016206e+21
77 43227 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9526e+22 4 500000000000000000000 41286 10 1e+21 2 9.706329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.9722666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.7308464285714287e+21 0 1.2205138972138972e+21 0 1.0248800921300921e+21 0 1.406568156843157e+21 0 1.4385953934953934e+21
78 43252 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.952e+22 4 500000000000000000000 41286 10 1e+21 2 9.701329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.9322666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.749513095238095e+21 0 1.2283472305472306e+21 0 1.0352134254634255e+21 0 1.4139014901764902e+21 0 1.445928726828727e+21
79 43277 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9516e+22 4 500000000000000000000 41286 10 1e+21 2 9.693829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.8922666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 2.770679761904762e+21 0 1.2356805638805638e+21 0 1.0430467587967587e+21 0 1.4232348235098235e+21 0 1.45526206016206e+21
80 43302 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9506e+22 4 500000000000000000000 41286 10 1e+21 2 9.688829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.8522666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 2.7893464285714286e+21 0 1.2435138972138972e+21 0 1.0483800921300921e+21 0 1.430568156843157e+21 0 1.4625953934953934e+21
81 43327 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9502e+22 4 500000000000000000000 41286 10 1e+21 2 9.686329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.8122666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 0 2.8105130952380955e+21 0 1.2508472305472305e+21 0 1.0537134254634255e+21 0 1.4379014901764902e+21 0 1.469928726828727e+21
82 43352 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9496e+22 4 500000000000000000000 41286 10 1e+21 2 9.683829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.7722666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 0 2.829179761904762e+21 0 1.258180563880564e+21 0 1.0590467587967587e+21 0 1.4452348235098235e+21 0 1.4817620601620603e+21
83 43377 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9488e+22 4 500000000000000000000 41286 10 1e+21 2 9.681329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.7322666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.8478464285714285e+21 0 1.2660138972138973e+21 0 1.0668800921300921e+21 0 1.452568156843157e+21 0 1.4890953934953935e+21
84 43402 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9484e+22 4 500000000000000000000 41286 10 1e+21 2 9.676329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.6922666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.8665130952380955e+21 0 1.2758472305472305e+21 0 1.0772134254634255e+21 0 1.4619014901764902e+21 0 1.4964287268287267e+21
85 43427 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9476e+22 4 500000000000000000000 41286 10 1e+21 2 9.668829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.6522666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 2.887679761904762e+21 0 1.283180563880564e+21 0 1.0850467587967587e+21 0 1.4692348235098235e+21 0 1.5037620601620603e+21
86 43452 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.947e+22 4 500000000000000000000 41286 10 1e+21 2 9.663829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.6122666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.9063464285714283e+21 0 1.2910138972138973e+21 0 1.0903800921300921e+21 0 1.476568156843157e+21 0 1.5110953934953935e+21
87 43477 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9466e+22 4 500000000000000000000 41286 10 1e+21 2 9.661329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.5722666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 2.927513095238095e+21 0 1.2983472305472306e+21 0 1.0957134254634255e+21 0 1.4859014901764902e+21 0 1.5204287268287267e+21
88 43502 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9456e+22 4 500000000000000000000 41286 10 1e+21 2 9.658829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.5322666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 0 2.9461797619047617e+21 0 1.3036805638805638e+21 0 1.1010467587967587e+21 0 1.4932348235098235e+21 0 1.53026206016206e+21
89 43527 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9452e+22 4 500000000000000000000 41286 10 1e+21 2 9.656329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.4922666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 2.9648464285714287e+21 0 1.3135138972138972e+21 0 1.1088800921300921e+21 0 1.500568156843157e+21 0 1.5375953934953934e+21
90 43552 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9446e+22 4 500000000000000000000 41286 10 1e+21 2 9.651329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.4522666666666668e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.983513095238095e+21 0 1.3233472305472306e+21 0 1.1192134254634255e+21 0 1.5079014901764902e+21 0 1.546928726828727e+21
91 43577 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9438e+22 4 500000000000000000000 41286 10 1e+21 2 9.643829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.4122666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 0 3.004679761904762e+21 0 1.3286805638805638e+21 0 1.1270467587967587e+21 0 1.5152348235098235e+21 0 1.55426206016206e+21
92 43602 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9434e+22 4 500000000000000000000 41286 10 1e+21 2 9.638829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.3722666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 3.0233464285714286e+21 0 1.3385138972138972e+21 0 1.1323800921300921e+21 0 1.524568156843157e+21 0 1.5615953934953934e+21
93 43627 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9426e+22 4 500000000000000000000 41286 10 1e+21 2 9.636329365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.3322666666666668e+21 4 750000000000000000000 41283 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.0445130952380955e+21 0 1.3458472305472305e+21 0 1.1377134254634255e+21 0 1.5319014901764902e+21 0 1.568928726828727e+21
94 43652 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.942e+22 4 500000000000000000000 41286 10 1e+21 2 9.633829365079364e+21 4 1e+21 41284 8 750000000000000000000 2 1.2922666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 0 3.063179761904762e+21 0 1.351180563880564e+21 0 1.1430467587967587e+21 0 1.5392348235098235e+21 0 1.5787620601620603e+21
95 43677 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9416e+22 4 500000000000000000000 41286 10 1e+21 2 9.631329365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.2522666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 0 3.0818464285714285e+21 0 1.3610138972138973e+21 0 1.1508800921300921e+21 0 1.548568156843157e+21 0 1.5880953934953935e+21
96 43702 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9406e+22 4 500000000000000000000 41286 10 1e+21 2 9.626329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.2122666666666668e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 3.1005130952380955e+21 0 1.3688472305472305e+21 0 1.1612134254634255e+21 0 1.5559014901764902e+21 0 1.5954287268287267e+21
97 43727 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9402e+22 4 500000000000000000000 41286 10 1e+21 2 9.618829365079366e+21 4 1e+21 41284 8 750000000000000000000 2 1.1722666666666666e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 4 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 3.121679761904762e+21 0 1.376180563880564e+21 0 1.1690467587967587e+21 0 1.5632348235098235e+21 0 1.6027620601620603e+21
98 43752 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9396e+22 4 500000000000000000000 41286 10 1e+21 2 9.613829365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.1322666666666666e+21 4 750000000000000000000 41283 6 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 6 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 3 1 stakeFunds 100000000000000000000 3 1 0 3.1403464285714283e+21 0 1.3860138972138973e+21 0 1.1743800921300921e+21 0 1.570568156843157e+21 0 1.6120953934953935e+21
99 43777 20 2e+21 2 0 6 2e+21 41334 5 500000000000000000000 2 1.9388e+22 4 500000000000000000000 41286 10 1e+21 2 9.611329365079365e+21 4 1e+21 41284 8 750000000000000000000 2 1.0922666666666666e+21 4 750000000000000000000 41283 4 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 2 0 0 1 1 1 2 1 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.161513095238095e+21 0 1.3913472305472306e+21 0 1.1797134254634255e+21 0 1.5779014901764902e+21 0 1.6194287268287267e+21
