Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
66 39061 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.967133333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.333003911735908e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 4.082956188342849e+21 0 2.373297125516603e+21 0 4.82548831736569e+21 0 2.475086355967161e+21 0 2.3224663466858245e+21
67 39081 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9665333333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.2803723327885395e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 4.111271977816533e+21 0 2.3996129149902877e+21 0 4.82748831736569e+21 0 2.501402145440845e+21 0 2.3487821361595086e+21
68 39101 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9661333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.1751091748938027e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 4.163903556763901e+21 0 2.454244493937656e+21 0 4.82748831736569e+21 0 2.529717934914529e+21 0 2.377097925633193e+21
69 39121 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.965533333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 2.0172144380516974e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.1922193462375854e+21 0 2.506876072885024e+21 0 4.855804106839374e+21 0 2.529717934914529e+21 0 2.377097925633193e+21
70 39141 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9651333333333332e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.9119512801569606e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 4.244850925184954e+21 0 2.561507651832393e+21 0 4.882119896313058e+21 0 2.558033724388214e+21 0 2.431729504580561e+21
71 39161 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9645333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.7014249643674868e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 4.2731667146586383e+21 0 2.587823441306077e+21 0 4.884119896313058e+21 0 2.558033724388214e+21 0 2.4580452940542457e+21
72 39181 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9641333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.6224775959464342e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.2994825041323224e+21 0 2.6424550202534454e+21 0 4.936751475260427e+21 0 2.586349513861898e+21 0 2.512676873001614e+21
73 39201 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9635333333333332e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.4119512801569606e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.3014825041323224e+21 0 2.6687708097271295e+21 0 4.991383054207795e+21 0 2.612665303335582e+21 0 2.512676873001614e+21
74 39221 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9631333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.3066881222622238e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 4.3277982936060065e+21 0 2.6707708097271295e+21 0 4.991383054207795e+21 0 2.640981092809266e+21 0 2.540992662475298e+21
75 39241 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9625333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.2277407538411712e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.3561140830796906e+21 0 2.6970865992008136e+21 0 4.993383054207795e+21 0 2.640981092809266e+21 0 2.540992662475298e+21
76 39261 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.962133333333333e+22 4 500000000000000000000 37672 38 3.8e+21 2 1.1751091748938027e+21 4 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.4087456620270594e+21 0 2.7780339676218665e+21 0 4.993383054207795e+21 0 2.6692968822829503e+21 0 2.569308451948982e+21
77 39281 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9615333333333334e+22 4 500000000000000000000 37672 38 3.8e+21 2 990898648578013300000 2 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.4633772409744277e+21 0 2.856981336042919e+21 0 5.021698843681479e+21 0 2.6956126717566344e+21 0 2.5956242414226663e+21
78 39301 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9611333333333335e+22 4 500000000000000000000 37672 38 3.8e+21 2 780372332788539600000 2 3.8e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 4.516008819921796e+21 1.128315789473684e+21 3.985297125516603e+21 0 5.048014633155163e+21 0 2.6976126717566344e+21 0 2.650255820370035e+21
79 39321 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.960533333333333e+22 4 500000000000000000000 37672 38 2.7e+21 2 622477595946434300000 2 2.7e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 withdrawStake 0 2 0 stakeFunds 100000000000000000000 1 1 0 4.555045856958833e+21 0 3.985297125516603e+21 0 5.0870516701922e+21 537037037037037300000 3.2346497087936717e+21 0 2.687292857407072e+21
80 39341 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9601333333333333e+22 4 500000000000000000000 37672 38 2.2e+21 2 474329447798286100000 2 2.2e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 4.555045856958833e+21 0 3.987297125516603e+21 690909090909091000000 5.777960761101291e+21 0 3.2366497087936717e+21 0 2.7347474028616173e+21
81 39361 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9595333333333335e+22 4 500000000000000000000 37672 38 1.6e+21 2 337965811434649750000 2 1.6e+21 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 withdrawStake 0 2 0 0 4.619545856958833e+21 0 3.987297125516603e+21 0 5.779960761101292e+21 0 3.2366497087936717e+21 700000000000000000000 3.4347474028616173e+21
82 39381 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.959133333333333e+22 4 500000000000000000000 37672 38 900000000000000000000 2 275465811434649780000 2 900000000000000000000 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 5 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 withdrawStake 0 2 0 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 1.011111111111111e+21 5.630656968069944e+21 0 3.989297125516603e+21 0 5.779960761101292e+21 0 3.2386497087936717e+21 2000000000000000000 3.4367474028616173e+21
83 39401 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9585333333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.632656968069944e+21 0 3.989297125516603e+21 0 5.781960761101291e+21 0 3.2386497087936717e+21 0 3.4367474028616173e+21
84 39416 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9581333333333334e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.632656968069944e+21 0 3.991297125516603e+21 0 5.781960761101291e+21 0 3.2386497087936717e+21 0 3.4387474028616173e+21
85 39431 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9577333333333335e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.634656968069944e+21 0 3.991297125516603e+21 0 5.783960761101292e+21 0 3.2406497087936717e+21 0 3.4387474028616173e+21
86 39446 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9571333333333332e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.634656968069944e+21 0 3.993297125516603e+21 0 5.783960761101292e+21 0 3.2406497087936717e+21 0 3.4387474028616173e+21
87 39461 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9569333333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.634656968069944e+21 0 3.993297125516603e+21 0 5.783960761101292e+21 0 3.2406497087936717e+21 0 3.4407474028616173e+21
88 39476 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9567333333333334e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.636656968069944e+21 0 3.993297125516603e+21 0 5.785960761101291e+21 0 3.2426497087936717e+21 0 3.4407474028616173e+21
89 39491 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9561333333333335e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.636656968069944e+21 0 3.995297125516603e+21 0 5.785960761101291e+21 0 3.2426497087936717e+21 0 3.4407474028616173e+21
90 39506 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.955933333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.636656968069944e+21 0 3.995297125516603e+21 0 5.787960761101292e+21 0 3.2446497087936717e+21 0 3.4427474028616173e+21
91 39521 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9553333333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.638656968069944e+21 0 3.995297125516603e+21 0 5.787960761101292e+21 0 3.2446497087936717e+21 0 3.4427474028616173e+21
92 39536 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9551333333333334e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.638656968069944e+21 0 3.997297125516603e+21 0 5.787960761101292e+21 0 3.2446497087936717e+21 0 3.4447474028616173e+21
93 39551 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9547333333333335e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.640656968069944e+21 0 3.997297125516603e+21 0 5.789960761101291e+21 0 3.2466497087936717e+21 0 3.4447474028616173e+21
94 39566 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.954133333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.640656968069944e+21 0 3.999297125516603e+21 0 5.789960761101291e+21 0 3.2466497087936717e+21 0 3.4447474028616173e+21
95 39581 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9539333333333332e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.640656968069944e+21 0 3.999297125516603e+21 0 5.789960761101291e+21 0 3.2466497087936717e+21 0 3.4467474028616173e+21
96 39596 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9537333333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.642656968069944e+21 0 3.999297125516603e+21 0 5.791960761101292e+21 0 3.2486497087936717e+21 0 3.4467474028616173e+21
97 39611 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9531333333333335e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.642656968069944e+21 0 4.001297125516603e+21 0 5.791960761101292e+21 0 3.2486497087936717e+21 0 3.4467474028616173e+21
98 39626 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9529333333333335e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.642656968069944e+21 0 4.001297125516603e+21 0 5.793960761101291e+21 0 3.2506497087936717e+21 0 3.4487474028616173e+21
99 39641 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9523333333333332e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.644656968069944e+21 0 4.001297125516603e+21 0 5.793960761101291e+21 0 3.2506497087936717e+21 0 3.4487474028616173e+21
100 39656 20 400000000000000000000 2 0 6 400000000000000000000 37674 5 500000000000000000000 2 1.9521333333333333e+22 4 500000000000000000000 37672 38 0 2 164354700323538670000 6 0 37673 5 500000000000000000000 2 0 6 500000000000000000000 37699 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 5.644656968069944e+21 0 4.003297125516603e+21 0 5.793960761101291e+21 0 3.2506497087936717e+21 0 3.4507474028616173e+21
