Tick Block StakeCount0 TotalStakeQspWei0 totalStakers0 DepositQspWei0 PoolState0 PoolSizeQspWei0 MinStakeStartBlock0 StakeCount1 TotalStakeQspWei1 totalStakers1 DepositQspWei1 PoolState1 PoolSizeQspWei1 MinStakeStartBlock1 StakeCount2 TotalStakeQspWei2 totalStakers2 DepositQspWei2 PoolState2 PoolSizeQspWei2 MinStakeStartBlock2 StakeCount3 TotalStakeQspWei3 totalStakers3 DepositQspWei3 PoolState3 PoolSizeQspWei3 MinStakeStartBlock3 ActionOfAgent0 WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId WithdrawInterestAgent0 PoolId ActionOfAgent1 WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId WithdrawInterestAgent1 PoolId ActionOfAgent2 WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId WithdrawInterestAgent2 PoolId ActionOfAgent3 WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId WithdrawInterestAgent3 PoolId ActionOfAgent4 WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId WithdrawInterestAgent4 PoolId Method0 Amount0 PoolId0 Error0 Method1 Amount1 PoolId1 Error1 Method2 Amount2 PoolId2 Error2 Method3 Amount3 PoolId3 Error3 Method4 Amount4 PoolId4 Error4 RewardAgent0 BalanceAgent0 RewardAgent1 BalanceAgent1 RewardAgent2 BalanceAgent2 RewardAgent3 BalanceAgent3 RewardAgent4 BalanceAgent4
67 47423 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.696599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 2.952725798453353e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.3502972876852437e+21 0 3.8584886877006274e+21 0 3.023539504809141e+21 0 3.324115629666545e+21 0 2.4797596317753976e+21
68 47443 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6920283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 2.768515272137563e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.414357438061184e+21 0 3.899090191460026e+21 0 3.034968076237712e+21 0 3.382461494328199e+21 0 2.5175039926776533e+21
69 47463 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6865998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 2.610620535295458e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 2.452101798963439e+21 0 3.9311202666479957e+21 0 3.0727124371399676e+21 0 3.449378787561282e+21 0 2.599308503955849e+21
70 47483 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6820283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 2.400094219505984e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.4898461598656947e+21 0 3.9717217704073945e+21 0 3.1104567980422233e+21 0 3.481408862749252e+21 0 2.6370528648581045e+21
71 47503 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.676599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 2.2685152721375632e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.5275905207679504e+21 0 4.0037518455953645e+21 0 3.148201158944479e+21 0 3.52201036650865e+21 0 2.6662257971889313e+21
72 47523 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6720283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 2.136936324769142e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 2.565334881670206e+21 0 4.044353349354763e+21 0 3.1859455198467347e+21 0 3.527724652222936e+21 0 2.703970158091187e+21
73 47543 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6665998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 2.0316731668744052e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.603079242572462e+21 0 4.0500676350690486e+21 0 3.1973740912753063e+21 0 3.54201036650865e+21 0 2.7331430904220143e+21
74 47563 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6620283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 1.9790415879270367e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.6408236034747175e+21 0 4.116984928302131e+21 0 3.2088026627038773e+21 0 3.547724652222936e+21 0 2.797203240797954e+21
75 47583 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.656599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 1.8474626405586158e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.678567964376973e+21 0 4.149015003490101e+21 0 3.246547023606133e+21 0 3.6146419454560185e+21 0 2.8526919626024655e+21
76 47603 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6520283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 1.6632521142428264e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.742628114752913e+21 0 4.163300717775815e+21 0 3.2842913845083887e+21 0 3.672987810117673e+21 0 2.9167521129784054e+21
77 47623 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6465998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 1.4790415879270367e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.7803724756551687e+21 0 4.195330792963785e+21 0 3.3220357454106444e+21 0 3.7399051033507555e+21 0 2.945925045309232e+21
78 47643 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6420283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 1.3211468510849317e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 0 2.79180104708374e+21 0 4.235932296723184e+21 0 3.3597801063129e+21 0 3.7719351785387254e+21 0 3.009985195685172e+21
79 47663 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.636599827193977e+22 4 3.5e+21 46079 38 3.8e+21 2 1.1895679037165105e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 2.8558611974596796e+21 0 4.267962371911154e+21 0 3.397524467215156e+21 0 3.7862208928244396e+21 0 3.039158128015999e+21
80 47683 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6320283986225483e+22 4 3.5e+21 46079 38 3.8e+21 2 1.0579889563480895e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 0 2.867289768888251e+21 0 4.308563875670552e+21 0 3.408953038643727e+21 0 3.7919351785387254e+21 0 3.076902488918255e+21
81 47703 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6265998271939768e+22 4 3.5e+21 46079 38 3.8e+21 2 1.0053573774007211e+21 4 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 0 2.905034129790507e+21 0 4.314278161384838e+21 0 3.4203816100722985e+21 0 3.8062208928244396e+21 0 3.1060754212490817e+21
82 47723 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6220283986225482e+22 4 3.5e+21 46079 38 3.8e+21 2 952725798453352600000 2 3.8e+21 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 5 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 withdrawStake 0 2 0 withdrawStake 0 2 0 withdrawStake 0 2 0 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 837744360902255600000 3.7427784906927626e+21 766917293233082000000 5.08119545461792e+21 537744360902255500000 3.958125970974554e+21 0 3.8382509680124095e+21 1.1640601503759398e+21 4.2701355716250215e+21
83 47743 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.616599827193977e+22 4 3.5e+21 46079 38 700000000000000000000 2 768515272137563200000 2 700000000000000000000 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 5 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 withdrawStake 0 2 0 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 11428571428571100000 3.7542070621213337e+21 0 5.086909740332207e+21 0 3.969554542403126e+21 0 4.1382509680124095e+21 0 4.2729927144821647e+21
84 47763 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6120283986225483e+22 4 3.5e+21 46079 38 700000000000000000000 2 482800986423277450000 2 700000000000000000000 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 stakeFunds 100000000000000000000 1 1 withdrawStake 0 2 0 0 3.765635633549905e+21 0 5.10119545461792e+21 11428571428571000000 3.980983113831697e+21 0 4.429679539440981e+21 11428571428571600000 4.2844212859107363e+21
85 47783 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6065998271939768e+22 4 3.5e+21 46079 38 700000000000000000000 2 197086700708991730000 2 700000000000000000000 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 4 0 0 1 1 1 2 0 3 5 0 0 1 1 1 2 0 3 2 0 0 1 1 1 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 2 1 stakeFunds 100000000000000000000 2 1 withdrawStake 0 2 0 stakeFunds 100000000000000000000 1 1 0 3.777064204978477e+21 0 5.106909740332207e+21 0 3.9924116852602684e+21 857142857142857000000 5.286822396583838e+21 0 4.287278428767879e+21
86 47803 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.6020283986225482e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.7884927764070484e+21 0 5.12119545461792e+21 0 4.00384025668884e+21 0 5.292536682298124e+21 0 4.2987070001964505e+21
87 47818 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.596599827193977e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.797064204978477e+21 0 5.126909740332207e+21 0 4.0152688281174116e+21 0 5.306822396583838e+21 0 4.2987070001964505e+21
88 47833 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.592599827193977e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.7999213478356194e+21 0 5.129766883189349e+21 0 4.018125970974554e+21 0 5.306822396583838e+21 0 4.301564143053593e+21
89 47848 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5914569700511196e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.811349919264191e+21 0 5.14119545461792e+21 0 4.0266973995459826e+21 0 5.312536682298124e+21 0 4.3129927144821647e+21
90 47863 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5865998271939768e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.8227784906927626e+21 0 5.146909740332207e+21 0 4.038125970974554e+21 0 5.326822396583838e+21 0 4.3129927144821647e+21
91 47878 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5823141129082626e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.8342070621213337e+21 0 5.158338311760777e+21 0 4.049554542403126e+21 0 5.332536682298124e+21 0 4.327278428767879e+21
92 47893 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5768855414796911e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.8342070621213337e+21 0 5.16119545461792e+21 0 4.0524116852602684e+21 0 5.33825096801241e+21 0 4.327278428767879e+21
93 47908 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5757426843368338e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.845635633549905e+21 0 5.169766883189349e+21 0 4.06384025668884e+21 0 5.346822396583838e+21 0 4.3301355716250215e+21
94 47923 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5714569700511196e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.857064204978477e+21 0 5.18119545461792e+21 0 4.0724116852602684e+21 0 5.352536682298124e+21 0 4.341564143053593e+21
95 47938 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5665998271939768e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.865635633549905e+21 0 5.186909740332207e+21 0 4.08384025668884e+21 0 5.366822396583838e+21 0 4.341564143053593e+21
96 47953 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5625998271939768e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.8684927764070484e+21 0 5.189766883189349e+21 0 4.0866973995459826e+21 0 5.366822396583838e+21 0 4.3444212859107363e+21
97 47968 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5614569700511197e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.8799213478356194e+21 0 5.20119545461792e+21 0 4.0952688281174116e+21 0 5.372536682298124e+21 0 4.3558498573393073e+21
98 47983 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.556599827193977e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.891349919264191e+21 0 5.206909740332207e+21 0 4.1066973995459826e+21 0 5.386822396583838e+21 0 4.3558498573393073e+21
99 47998 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.5523141129082625e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.9027784906927626e+21 0 5.218338311760777e+21 0 4.118125970974554e+21 0 5.392536682298124e+21 0 4.3701355716250215e+21
100 48013 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.546885541479691e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.9027784906927626e+21 0 5.22119545461792e+21 0 4.120983113831697e+21 0 5.39825096801241e+21 0 4.3701355716250215e+21
101 48028 4 400000000000000000000 2 0 6 400000000000000000000 46081 35 3.5e+21 2 1.545742684336834e+22 4 3.5e+21 46079 38 0 2 54229557851848880000 6 0 46107 8 800000000000000000000 2 0 6 800000000000000000000 46080 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 2 0 0 1 1 0 2 0 3 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 stakeFunds 100000000000000000000 1 1 0 3.9142070621213337e+21 0 5.229766883189349e+21 0 4.1324116852602684e+21 0 5.406822396583838e+21 0 4.3729927144821647e+21
